 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.19347E+01       0.20130E-05      -0.39439E+00       0.17622E+01       0.76629E+00      -0.46444E+01
      0      1      -0.75737E+01      -0.11585E-05       0.27703E+00      -0.42079E+01       0.28691E+00      -0.65216E+00
      0      1       0.94261E+01      -0.41110E-05       0.45879E+00       0.36219E+01      -0.77457E-01      -0.14675E+01
      0      1       0.22518E+00       0.36459E-05       0.33778E+00       0.27301E+01      -0.90043E-01       0.12990E+00
      0      1      -0.79481E+01       0.51847E-06      -0.29042E+00      -0.14766E+01      -0.18223E-01       0.12114E+01
      0      1       0.94693E+01       0.13083E-05       0.12382E+00      -0.49846E+01       0.56471E+00      -0.78403E+01
      0      1       0.11518E+02      -0.94907E-06       0.55261E+00       0.21666E+01      -0.14267E+00       0.17374E+01
      0      1      -0.85218E+01      -0.17414E-05       0.25394E+00      -0.78063E+01      -0.37526E+00      -0.37235E+01
      0      1      -0.98627E+01      -0.37283E-05       0.38364E+00      -0.10598E+00      -0.16269E+00       0.13229E+01
      0      1       0.58788E+01       0.48057E-05       0.38889E+00       0.39596E+00      -0.24844E+00       0.59832E+01
      0      1      -0.74987E+01      -0.43672E-06      -0.10831E+00       0.49502E+01      -0.19602E-02       0.24860E+01
      0      1       0.74267E+01       0.14698E-05      -0.49079E+00      -0.86835E+00       0.80317E+00      -0.62624E+01
      0      1      -0.45339E+01      -0.52183E-05       0.21418E+00       0.15600E+01      -0.58242E-02      -0.81620E+00
      0      1      -0.86824E+01       0.24823E-05      -0.80982E+00       0.23799E+01      -0.45962E+00      -0.20883E+01
      0      1      -0.44442E+01      -0.38285E-05      -0.20299E+00      -0.21624E+01       0.47220E-01       0.35405E+01
      0      1       0.11914E+02       0.17454E-05      -0.72011E-01       0.32053E+01      -0.66084E+00       0.95863E+00
      0      1      -0.37309E+01      -0.47751E-05       0.35279E+00      -0.27289E+01       0.28530E+00      -0.53167E+01
      0      1       0.62422E+00       0.16990E-05       0.23613E+00      -0.13346E+01      -0.61663E+00       0.75967E+00
      0      1       0.76620E+01      -0.32585E-05       0.12775E+00      -0.13471E+01      -0.82107E+00       0.68760E+01
      0      1       0.23528E+01       0.26259E-06       0.24756E+00       0.47725E+01      -0.47694E+00       0.29701E+01
      0      1       0.15378E+01       0.12464E-05      -0.65544E+00       0.26981E+01      -0.60220E+00       0.76748E+01
      0      1       0.87863E+01      -0.35264E-05       0.48391E+00       0.15983E+01      -0.67189E+00       0.24018E+01
      0      1       0.35157E+01       0.17906E-05       0.31261E+00       0.40806E+01       0.12286E+00       0.76794E+00
      0      1      -0.21555E+01      -0.21559E-05      -0.12670E+00      -0.19034E+01       0.14739E+00       0.43276E+01
      0      1       0.63947E+01       0.34368E-05       0.29541E+00      -0.20878E+01       0.48239E+00       0.46291E+01
      0      1       0.44711E+01       0.10166E-05      -0.90545E+00       0.66183E+01      -0.43735E+00       0.22829E+01
      0      1       0.20116E+01       0.19467E-05       0.22224E+00       0.86100E+00       0.22349E+00      -0.60554E+00
      0      1       0.11351E+02       0.41777E-05      -0.30540E-01       0.19417E+01      -0.29725E+00       0.24332E+01
      0      1      -0.10951E+02      -0.73569E-08       0.19950E+00       0.39625E+00      -0.54896E+00      -0.26924E+01
      0      1       0.90460E+01       0.14541E-06      -0.91594E+00       0.11144E+02      -0.37437E+00       0.15860E+01
      0      1       0.11419E+02       0.11150E-05       0.11629E+00      -0.14425E+01      -0.37083E+00       0.35370E+01
      0      1       0.79488E+00       0.11566E-06      -0.82367E-01      -0.29366E+01      -0.34774E+00       0.56970E+01
      0      1      -0.96897E+01       0.42725E-05      -0.47797E+00       0.42221E+01       0.29705E+00      -0.92236E+00
      0      1       0.40149E+01       0.15210E-05       0.66017E-01      -0.27092E+01       0.59593E+00      -0.55730E+01
      0      1      -0.70663E+01       0.25928E-05       0.37889E+00      -0.17460E+01      -0.62056E+00       0.50726E+01
      0      1      -0.55589E+01       0.35862E-05       0.39416E+00      -0.23833E+00      -0.28340E+00       0.14056E+01
      0      1      -0.12268E+02      -0.33206E-05      -0.88655E-01      -0.36467E+01       0.58400E+00      -0.18425E+01
      0      1      -0.49015E+01       0.40323E-05      -0.54553E+00      -0.22269E+01      -0.77623E-01       0.27902E+01
      0      1      -0.27079E+01      -0.10083E-05      -0.68246E+00      -0.11425E+01       0.36156E+00       0.54407E+01
      0      1       0.98449E+01      -0.14293E-05      -0.61918E-01      -0.38997E+00       0.47561E+00      -0.31045E+01
      0      1      -0.54572E+01       0.31245E-05      -0.64125E+00       0.61191E+01       0.10369E+00       0.13875E+01
      0      1      -0.48033E+01       0.42886E-05      -0.43559E+00       0.31982E-01      -0.43463E+00      -0.35840E-01
      0      1      -0.12928E+01      -0.26719E-06       0.26467E+00       0.28367E+01      -0.60016E+00       0.39416E+01
      0      1       0.87652E+01       0.16933E-05       0.41890E+00      -0.71411E+00       0.70899E-01      -0.38666E+01
      0      1       0.30757E+01       0.50258E-05      -0.28111E+00      -0.40072E+01       0.32156E+00       0.43730E+01
      0      1       0.15535E+01       0.27316E-05       0.40960E+00      -0.13393E+01      -0.32231E-01       0.10375E+01
      0      1      -0.10588E+02      -0.40867E-05       0.16913E+00       0.25584E-02      -0.50888E+00       0.50653E+01
      0      1       0.87602E+01      -0.21227E-05      -0.57129E-01       0.19160E+00      -0.30843E-01       0.37733E+01
      0      1      -0.44403E+01       0.25452E-05      -0.16008E+00      -0.40236E+01      -0.38599E+00      -0.99387E+00
      0      1      -0.10782E+02      -0.30340E-05      -0.35577E+00      -0.14298E+01      -0.70021E+00       0.37907E+01
      0      1      -0.10378E+02      -0.29361E-05      -0.59585E+00       0.74054E+00       0.36332E-01      -0.12499E+01
      0      1      -0.32048E+01       0.29678E-05       0.90778E-01      -0.38524E+01       0.22990E+00      -0.45575E+00
      0      1       0.35163E+01       0.38921E-05      -0.47547E+00       0.15243E+01       0.28507E+00       0.22499E+00
      0      1       0.12000E+02      -0.22308E-05       0.34573E+00       0.63982E+00       0.77140E+00      -0.16280E+01
      0      1       0.10782E+02      -0.12709E-05      -0.31679E+00       0.84434E+00       0.23933E+00      -0.46804E+01
      0      1      -0.90219E+01       0.38731E-05      -0.39336E+00       0.58984E-01      -0.11660E+00       0.35937E+01
      0      1      -0.91949E+01       0.32159E-05       0.20547E+00       0.51871E+00      -0.11810E+00       0.10677E+00
      0      1      -0.53345E+01      -0.22348E-05       0.59171E+00      -0.15744E+01       0.50316E+00      -0.19710E+01
      0      1       0.82650E+01       0.50875E-05       0.35941E+00      -0.92586E+00      -0.36459E+00      -0.32961E+01
      0      1       0.12053E+02       0.43680E-05      -0.36170E+00      -0.34517E+00      -0.42436E+00       0.39432E+01
      0      1       0.26162E+01       0.16152E-05       0.37287E+00      -0.26202E+01       0.65278E+00      -0.63827E+01
      0      1       0.12116E+02       0.11593E-05       0.64254E+00       0.14629E+01       0.37692E+00       0.79565E+00
      0      1      -0.11726E+02      -0.24140E-05      -0.31808E+00      -0.65014E+01       0.53612E+00      -0.39531E+01
      0      1      -0.10779E+01       0.43969E-05      -0.15938E+00       0.22861E+01       0.17895E+00      -0.30833E+01
      0      1       0.49954E+01       0.38936E-05      -0.19746E+00       0.18436E+00      -0.16831E+00       0.84087E+00
      0      1       0.10847E+02       0.14942E-05       0.18987E+00       0.98220E+00      -0.47934E-01       0.86482E+00
      0      1       0.10596E+02      -0.30192E-05       0.46483E+00       0.68436E+00      -0.95755E+00       0.33866E+01
      0      1      -0.84721E+01      -0.20864E-05      -0.31765E-01      -0.25204E+01       0.46539E+00       0.45815E+00
      0      1       0.11407E+01      -0.24730E-06       0.32612E+00      -0.20032E+00       0.14221E-01      -0.57488E+01
      0      1      -0.33086E+01       0.14548E-05      -0.44087E+00      -0.13440E+01       0.51769E+00      -0.53154E+01
      0      1      -0.29653E+01       0.10470E-05      -0.10595E+00       0.14866E+01      -0.17996E+00       0.42878E+00
      0      1       0.10586E+02      -0.15316E-06       0.21029E+00      -0.13942E+01       0.53936E+00      -0.44051E+01
      0      1      -0.77605E+01       0.25206E-06       0.35901E-01       0.27330E+01       0.15450E+00      -0.57762E+01
      0      1      -0.71721E+01      -0.42190E-05      -0.28020E-01       0.29768E+01      -0.50750E-01      -0.70968E+00
      0      1       0.80542E+01       0.44543E-05      -0.53167E+00      -0.25575E+01       0.42975E+00       0.35177E+01
      0      1       0.47648E+01      -0.20285E-05      -0.76581E+00       0.67638E+01       0.10187E+00      -0.39630E+01
      0      1       0.12045E+02      -0.31045E-05       0.20646E+00      -0.73668E+01      -0.81216E+00       0.55336E+00
      0      1      -0.76801E+01       0.15013E-05      -0.68153E+00       0.49629E+01      -0.94882E+00       0.80443E+01
      0      1       0.51846E+01      -0.13461E-05       0.50035E-01      -0.16693E+01       0.39537E+00      -0.89110E+01
      0      1      -0.99994E+01      -0.69979E-06       0.51725E+00      -0.19536E+01       0.38683E+00      -0.71396E+01
      0      1      -0.50785E+01       0.31414E-05       0.37311E+00      -0.44399E+00      -0.47038E-01       0.16867E+01
      0      1      -0.10304E+02       0.98322E-06      -0.31198E+00       0.73448E+00       0.40159E+00      -0.26800E+01
      0      1       0.73528E+01       0.44672E-05      -0.52537E+00      -0.15440E+00      -0.20624E+00       0.39609E+00
      0      1      -0.73602E+00       0.43418E-05      -0.47181E+00      -0.45649E+00       0.36416E+00      -0.64642E+00
      0      1       0.10524E+02       0.44938E-05      -0.45664E+00       0.33110E+01       0.21779E-01       0.19321E+01
      0      1      -0.10327E+02      -0.28641E-05       0.48213E+00       0.31044E+01       0.11147E+00       0.16213E+01
      0      1       0.11377E+02      -0.24906E-05       0.43108E+00      -0.13948E+01       0.71672E+00      -0.28933E+01
      0      1      -0.11592E+02      -0.31013E-05      -0.28384E-02      -0.29421E+01      -0.98488E+00       0.78446E+01
      0      1       0.10943E+02       0.32117E-05      -0.32267E+00      -0.36390E+00      -0.13994E+00       0.26356E+01
      0      1      -0.11960E+02       0.11573E-05       0.40556E+00      -0.60394E+00      -0.32580E+00       0.28811E+01
      0      1       0.89640E+01      -0.97479E-06       0.40991E+00      -0.70132E+00      -0.38237E+00       0.37119E+01
      0      1       0.78185E+01       0.46314E-05      -0.57702E+00      -0.14469E+00      -0.61957E+00       0.22695E+01
      0      1      -0.62953E+01      -0.29736E-05      -0.37266E+00      -0.63176E+01       0.71526E+00      -0.52627E+01
      0      1       0.91523E+00       0.42980E-05      -0.19458E+00       0.11170E+01      -0.21569E+00      -0.60509E+01
      0      1       0.20192E+01       0.24765E-05       0.37794E+00      -0.84186E+00      -0.78186E+00       0.26968E+01
      0      1      -0.61728E+00      -0.19604E-06       0.32088E+00       0.28684E+01      -0.49131E+00      -0.10137E+01
      0      1      -0.94900E+01      -0.53556E-05      -0.18938E+00      -0.66239E-01       0.40676E-01       0.24902E+01
      0      1      -0.75329E+01       0.10174E-05       0.42759E+00      -0.21820E+01      -0.34542E-01      -0.74400E+00
      0      1       0.35549E+01       0.29859E-05      -0.41000E+00       0.22609E+01      -0.16266E+00      -0.62790E-01
      0      1       0.52168E+01      -0.46478E-05       0.39784E+00      -0.46541E+00      -0.15570E+00       0.39964E+01
      0      1      -0.30762E+01      -0.28848E-05       0.20998E+00      -0.14649E+01       0.35571E-01       0.31122E+01
      0      1       0.84206E+01       0.40073E-05      -0.71791E+00       0.27410E+01      -0.69689E+00       0.30673E+01
      0      1       0.76111E+01       0.54169E-06      -0.10191E+01       0.11616E+02       0.64116E+00      -0.64184E+01
      0      1       0.31647E+01       0.16196E-05      -0.83943E+00       0.18506E+01       0.53641E+00      -0.42686E+01
      0      1       0.10808E+02       0.96331E-06       0.35275E-01       0.95855E+00      -0.86970E+00       0.11195E+02
      0      1       0.11807E+02       0.16486E-05       0.31589E+00       0.30070E+01       0.46274E+00      -0.64436E+01
      0      1       0.50356E+01       0.24357E-05      -0.44704E-01       0.28742E+00       0.55738E+00       0.52376E-01
      0      1      -0.63756E+01      -0.50147E-05      -0.43232E+00       0.75175E+00       0.54427E+00      -0.88090E+01
      0      1      -0.97597E+00      -0.55742E-05       0.26120E+00      -0.10051E+02      -0.16201E+00       0.16078E+01
      0      1       0.84807E+01      -0.48111E-05       0.26301E+00      -0.30664E+01       0.30061E+00       0.31821E+01
      0      1      -0.10658E+02      -0.50513E-05       0.13241E+00       0.16221E+01       0.26067E-02       0.88262E+00
      0      1      -0.28503E+01      -0.26803E-05      -0.76177E+00       0.64377E+01       0.51587E+00      -0.17596E+01
      0      1       0.76963E+01      -0.44746E-06      -0.63767E+00       0.40142E+01      -0.42705E+00       0.15478E+01
      0      1      -0.42336E+01      -0.36726E-05      -0.56528E+00       0.24341E+00      -0.27972E+00       0.36169E+00
